po_id,material_id,vendor_id,order_date,delivery_date,quantity,is_delivery_date_given,lead_time,is_po_qty_given
PO102591,M0176,V010,2025-07-15,2025-08-10,117,Yes,26.0,Yes
PO102592,M0154,V048,2025-04-07,2025-04-23,271,Yes,16.0,Yes
PO102593,M0061,V043,2025-03-30,2025-05-05,258,Yes,36.0,Yes
PO102596,M0030,V045,2025-02-07,2025-03-07,373,Yes,28.0,Yes
PO102597,M0039,V003,2025-03-24,2025-05-19,172,Yes,56.0,Yes
PO102598,M0050,V039,2025-02-10,2025-03-20,438,Yes,38.0,Yes
PO102599,M0008,V021,2025-01-18,2025-02-09,274,Yes,22.0,Yes
PO102600,M0063,V020,2025-04-30,2025-06-25,259,Yes,56.0,Yes
PO102601,M0080,V033,2025-01-07,2025-01-17,135,Yes,10.0,Yes
PO102602,M0119,V045,2025-06-15,2025-08-05,171,Yes,51.0,Yes
PO102603,M0125,V008,2025-02-15,2025-03-19,210,Yes,32.0,Yes
PO102604,M0144,V018,2025-01-01,2025-01-11,236,Yes,10.0,Yes
PO102605,M0112,V046,2025-03-27,2025-04-28,422,Yes,32.0,Yes
PO102606,M0109,V037,2025-01-06,2025-02-18,421,Yes,43.0,Yes
PO102607,M0166,V031,2025-02-08,2025-04-06,186,Yes,57.0,Yes
PO102608,M0010,V041,2025-05-28,2025-06-13,417,Yes,16.0,Yes
PO102609,M0052,V014,2025-01-08,2025-02-16,364,Yes,39.0,Yes
PO102610,M0041,V032,2025-08-08,2025-08-31,443,Yes,23.0,Yes
PO102611,M0070,V019,2025-01-01,2025-01-26,95,Yes,25.0,Yes
PO102612,M0035,V046,2025-02-04,2025-02-15,378,Yes,11.0,Yes
PO102613,M0008,V025,2025-06-12,2025-06-22,11,Yes,10.0,Yes
PO102614,M0067,V004,2025-02-15,2025-03-12,68,Yes,25.0,Yes
PO102616,M0169,V022,2025-02-23,2025-03-18,210,Yes,23.0,Yes
PO102617,M0141,V010,2025-02-07,2025-03-03,196,Yes,24.0,Yes
PO102619,M0165,V046,2025-02-15,2025-03-30,98,Yes,43.0,Yes
PO102620,M0011,V014,2025-07-06,2025-08-25,93,Yes,50.0,Yes
PO102621,M0185,V047,2025-09-24,2025-10-26,472,Yes,32.0,Yes
PO102623,M0006,V015,2025-10-16,2025-12-04,450,Yes,49.0,Yes
PO102624,M0015,V045,2025-02-26,2025-03-31,172,Yes,33.0,Yes
PO102625,M0022,V048,2026-02-04,2026-03-03,383,Yes,27.0,Yes
PO102626,M0081,V004,2025-01-12,2025-02-14,134,Yes,33.0,Yes
PO102627,M0155,V050,2025-05-20,2025-05-27,426,Yes,7.0,Yes
PO102628,M0077,V012,2025-03-23,2025-05-13,25,Yes,51.0,Yes
PO102629,M0017,V032,2025-02-28,2025-04-29,185,Yes,60.0,Yes
PO102630,M0105,V047,2025-05-01,2025-05-28,85,Yes,27.0,Yes
PO102631,M0094,V026,2025-05-27,2025-07-10,55,Yes,44.0,Yes
PO102632,M0172,V020,2025-01-01,2025-02-02,251,Yes,32.0,Yes
PO102634,M0024,V043,2025-05-30,2025-07-14,351,Yes,45.0,Yes
PO102635,M0102,V011,2025-05-12,2025-07-06,398,Yes,55.0,Yes
PO102636,M0186,V002,2026-02-10,2026-02-18,167,Yes,8.0,Yes
PO102637,M0036,V036,2025-06-21,2025-06-30,412,Yes,9.0,Yes
PO102638,M0061,V026,2025-12-28,2026-02-13,224,Yes,47.0,Yes
PO102639,M0029,V022,2025-05-26,2025-07-10,220,Yes,45.0,Yes
PO102640,M0147,V028,2025-02-12,2025-03-14,179,Yes,30.0,Yes
PO102641,M0189,V044,2025-01-14,2025-02-11,119,Yes,28.0,Yes
PO102642,M0129,V031,2025-07-02,2025-08-08,433,Yes,37.0,Yes
PO102643,M0031,V023,2025-05-04,2025-06-29,265,Yes,56.0,Yes
PO102644,M0134,V049,2025-01-06,2025-02-27,442,Yes,52.0,Yes
PO102645,M0171,V026,2025-02-23,2025-04-12,429,Yes,48.0,Yes
PO102646,M0149,V026,2026-01-13,2026-01-28,150,Yes,15.0,Yes
PO102647,M0199,V005,2025-03-25,2025-04-24,416,No,,Yes
PO102648,M0135,V034,2025-03-10,2025-03-24,453,Yes,14.0,Yes
PO102649,M0065,V047,2025-03-15,2025-05-13,215,Yes,59.0,Yes
PO102650,M0128,V019,2025-01-29,2025-03-13,197,Yes,43.0,Yes
PO102651,M0024,V019,2025-02-25,2025-04-14,42,Yes,48.0,Yes
PO102652,M0061,V045,2025-02-25,2025-04-21,53,Yes,55.0,Yes
PO102653,M0154,V013,2025-01-07,2025-02-09,480,Yes,33.0,Yes
PO102654,M0032,V045,2025-06-25,2025-07-02,443,Yes,7.0,Yes
PO102655,M0198,V036,2025-03-06,2025-03-19,330,Yes,13.0,Yes
PO102656,M0081,V026,2025-07-27,2025-08-05,251,Yes,9.0,Yes
PO102657,M0085,V007,2025-08-16,2025-09-05,295,Yes,20.0,Yes
PO102658,M0150,V009,2025-01-29,2025-03-24,378,Yes,54.0,Yes
PO102659,M0189,V021,2025-05-09,2025-06-24,271,Yes,46.0,Yes
PO102660,M0100,V049,2025-03-18,2025-04-15,455,Yes,28.0,Yes
PO102662,M0191,V038,2025-01-30,2025-02-28,123,Yes,29.0,Yes
PO102664,M0109,V004,2025-04-23,2025-04-30,387,Yes,7.0,Yes
PO102665,M0056,V046,2025-02-11,2025-03-26,339,Yes,43.0,Yes
PO102666,M0037,V020,2025-01-18,2025-02-01,266,Yes,14.0,Yes
PO102667,M0028,V030,2025-05-07,2025-06-24,348,Yes,48.0,Yes
PO102668,M0045,V042,2025-06-11,2025-07-14,29,Yes,33.0,Yes
PO102669,M0055,V011,2025-02-15,2025-03-15,463,Yes,28.0,Yes
PO102670,M0071,V037,2025-05-05,2025-06-02,35,Yes,28.0,Yes
PO102671,M0113,V009,2025-03-02,2025-04-04,6,Yes,33.0,Yes
PO102672,M0105,V029,2025-05-30,2025-07-22,396,Yes,53.0,Yes
PO102673,M0066,V045,2025-01-27,2025-02-05,111,Yes,9.0,Yes
PO102674,M0151,V031,2025-09-23,2025-11-03,294,Yes,41.0,Yes
PO102675,M0015,V019,2025-02-10,2025-02-23,77,Yes,13.0,Yes
PO102676,M0126,V010,2025-02-25,2025-04-04,349,Yes,38.0,Yes
PO102677,M0137,V014,2025-01-08,2025-02-05,147,Yes,28.0,Yes
PO102678,M0096,V014,2025-01-15,2025-02-14,67,Yes,30.0,Yes
PO102680,M0029,V048,2025-02-07,2025-03-25,8,Yes,46.0,Yes
PO102681,M0082,V013,2025-08-05,2025-08-27,122,Yes,22.0,Yes
PO102682,M0140,V048,2025-01-02,2025-01-22,340,Yes,20.0,Yes
PO102683,M0109,V042,2025-02-27,2025-03-11,175,Yes,12.0,Yes
PO102684,M0122,V001,2025-02-19,2025-02-25,388,Yes,6.0,Yes
PO102685,M0175,V024,2025-01-03,2025-02-24,179,Yes,52.0,Yes
PO102686,M0064,V047,2025-01-16,2025-02-01,85,Yes,16.0,Yes
PO102687,M0072,V037,2025-03-06,2025-04-11,451,Yes,36.0,Yes
PO102688,M0038,V007,2025-03-23,2025-04-30,45,Yes,38.0,Yes
PO102689,M0093,V044,2025-03-04,2025-04-02,136,Yes,29.0,Yes
PO102691,M0184,V010,2025-04-19,2025-05-23,16,No,,Yes
PO102692,M0095,V025,2025-01-02,2025-01-23,333,Yes,21.0,Yes
PO102693,M0079,V028,2025-03-16,2025-05-09,195,Yes,54.0,Yes
PO102694,M0006,V044,2026-02-02,2026-02-23,496,Yes,21.0,Yes
PO102695,M0166,V011,2025-03-29,2025-05-18,9,Yes,50.0,Yes
PO102696,M0156,V004,2025-05-16,2025-06-17,316,No,,Yes
PO102697,M0009,V007,2025-02-14,2025-03-04,334,Yes,18.0,Yes
PO102698,M0190,V023,2025-06-28,2025-07-26,333,No,,Yes
PO102699,M0170,V031,2025-06-27,2025-07-20,327,Yes,23.0,Yes
PO102700,M0014,V012,2025-03-30,2025-05-18,15,Yes,49.0,Yes
PO102701,M0177,V004,2026-03-24,2026-04-29,327,Yes,36.0,Yes
PO102702,M0172,V008,2025-01-17,2025-02-03,102,Yes,17.0,Yes
PO102703,M0062,V033,2025-01-03,2025-01-15,226,Yes,12.0,Yes
PO102704,M0065,V042,2025-06-26,2025-07-09,425,Yes,13.0,Yes
PO102705,M0142,V022,2025-07-17,2025-09-14,278,Yes,59.0,Yes
PO102706,M0099,V038,2025-01-16,2025-01-25,408,Yes,9.0,Yes
PO102707,M0080,V028,2025-02-07,2025-03-12,113,Yes,33.0,Yes
PO102708,M0164,V010,2025-01-03,2025-01-19,485,Yes,16.0,Yes
PO102709,M0180,V041,2025-02-11,2025-04-02,428,Yes,50.0,Yes
PO102710,M0093,V047,2025-06-28,2025-07-31,1,Yes,33.0,Yes
PO102711,M0176,V026,2025-03-29,2025-04-08,266,Yes,10.0,Yes
PO102712,M0032,V016,2025-02-21,2025-04-18,491,Yes,56.0,Yes
PO102713,M0137,V003,2025-02-25,2025-04-14,208,Yes,48.0,Yes
PO102714,M0061,V008,2025-01-01,2025-03-01,110,Yes,59.0,Yes
PO102715,M0114,V016,2025-02-12,2025-03-09,200,Yes,25.0,Yes
PO102716,M0100,V026,2025-05-05,2025-06-08,440,No,,Yes
PO102717,M0003,V032,2026-03-15,2026-04-11,369,Yes,27.0,Yes
PO102718,M0101,V020,2025-08-14,2025-10-03,473,Yes,50.0,Yes
PO102719,M0066,V045,2025-01-03,2025-01-12,306,Yes,9.0,Yes
PO102720,M0078,V039,2025-10-02,2025-11-11,12,Yes,40.0,Yes
PO102721,M0024,V012,2025-07-03,2025-08-11,345,Yes,39.0,Yes
PO102722,M0194,V042,2025-07-01,2025-07-24,465,Yes,23.0,Yes
PO102723,M0061,V048,2025-03-15,2025-04-08,188,Yes,24.0,Yes
PO102724,M0077,V025,2025-03-02,2025-04-30,154,Yes,59.0,Yes
PO102725,M0054,V050,2025-02-13,2025-02-28,494,Yes,15.0,Yes
PO102726,M0042,V045,2025-01-09,2025-02-28,368,Yes,50.0,Yes
PO102728,M0162,V043,2025-02-03,2025-03-24,425,Yes,49.0,Yes
PO102729,M0082,V043,2025-03-21,2025-05-05,420,Yes,45.0,Yes
PO102730,M0197,V006,2025-06-15,2025-07-01,377,Yes,16.0,Yes
PO102731,M0165,V050,2025-03-19,2025-05-13,279,Yes,55.0,Yes
PO102732,M0105,V030,2025-01-08,2025-02-05,171,Yes,28.0,Yes
PO102734,M0071,V042,2025-12-10,2025-12-29,495,Yes,19.0,Yes
PO102735,M0021,V025,2025-07-04,2025-07-16,453,Yes,12.0,Yes
PO102736,M0200,V018,2026-07-24,2026-08-10,427,Yes,17.0,Yes
PO102737,M0126,V041,2025-04-05,2025-05-30,25,Yes,55.0,Yes
PO102738,M0121,V042,2026-01-30,2026-02-12,18,Yes,13.0,Yes
PO102739,M0189,V029,2025-01-10,2025-01-30,190,Yes,20.0,Yes
PO102740,M0106,V024,2025-02-24,2025-04-20,141,Yes,55.0,Yes
PO102741,M0086,V001,2025-01-31,2025-03-08,43,Yes,36.0,Yes
PO102742,M0184,V008,2025-01-27,2025-02-02,334,Yes,6.0,Yes
PO102743,M0109,V008,2025-01-19,2025-02-16,284,Yes,28.0,Yes
PO102744,M0026,V006,2025-04-27,2025-05-26,146,No,,Yes
PO102745,M0042,V008,2025-07-02,2025-08-12,315,Yes,41.0,Yes
PO102746,M0179,V032,2025-04-14,2025-05-12,444,Yes,28.0,Yes
PO102747,M0067,V042,2025-01-20,2025-02-23,319,Yes,34.0,Yes
PO102748,M0130,V043,2025-07-19,2025-09-13,441,Yes,56.0,Yes
PO102749,M0017,V033,2025-05-02,2025-06-11,92,Yes,40.0,Yes
PO102750,M0091,V015,2025-02-28,2025-03-13,179,Yes,13.0,Yes
PO102751,M0108,V002,2025-05-15,2025-06-28,56,Yes,44.0,Yes
PO102752,M0155,V038,2025-02-06,2025-02-16,155,Yes,10.0,Yes
PO102753,M0187,V037,2025-02-20,2025-03-01,160,Yes,9.0,Yes
PO102754,M0141,V037,2025-10-27,2025-11-20,111,Yes,24.0,Yes
PO102755,M0189,V031,2025-02-11,2025-03-13,137,Yes,30.0,Yes
PO102756,M0084,V018,2025-03-18,2025-05-07,232,Yes,50.0,Yes
PO102757,M0117,V045,2025-09-23,2025-11-13,480,Yes,51.0,Yes
PO102758,M0178,V048,2025-05-28,2025-07-02,468,Yes,35.0,Yes
PO102759,M0008,V007,2025-01-08,2025-02-15,220,Yes,38.0,Yes
PO102761,M0014,V038,2025-01-01,2025-02-24,68,Yes,54.0,Yes
PO102762,M0165,V012,2025-04-30,2025-05-31,302,Yes,31.0,Yes
PO102763,M0165,V025,2025-03-13,2025-05-09,249,Yes,57.0,Yes
PO102764,M0048,V031,2025-01-18,2025-02-28,482,Yes,41.0,Yes
PO102765,M0162,V042,2026-01-16,2026-01-25,496,Yes,9.0,Yes
PO102766,M0114,V045,2025-04-01,2025-04-14,323,Yes,13.0,Yes
PO102767,M0165,V028,2025-02-03,2025-02-28,410,Yes,25.0,Yes
PO102768,M0035,V020,2025-03-25,2025-05-10,392,Yes,46.0,Yes
PO102769,M0001,V037,2025-05-17,2025-05-26,6,Yes,9.0,Yes
PO102770,M0103,V009,2025-01-10,2025-02-12,464,Yes,33.0,Yes
PO102771,M0052,V007,2025-02-08,2025-03-14,280,Yes,34.0,Yes
PO102772,M0161,V021,2025-07-17,2025-09-03,432,Yes,48.0,Yes
PO102773,M0079,V005,2025-03-15,2025-04-14,487,No,,Yes
PO102774,M0081,V046,2025-04-05,2025-05-02,94,Yes,27.0,Yes
PO102776,M0022,V035,2025-01-06,2025-03-05,269,Yes,58.0,Yes
PO102777,M0029,V012,2025-01-22,2025-03-17,197,Yes,54.0,Yes
PO102778,M0041,V026,2025-03-12,2025-04-21,25,Yes,40.0,Yes
PO102780,M0133,V045,2025-01-07,2025-02-18,118,Yes,42.0,Yes
PO102781,M0183,V002,2025-08-11,2025-08-27,338,Yes,16.0,Yes
PO102782,M0197,V026,2026-04-22,2026-06-15,367,Yes,54.0,Yes
PO102783,M0167,V036,2025-07-09,2025-07-22,338,Yes,13.0,Yes
PO102785,M0034,V035,2025-02-03,2025-03-12,458,Yes,37.0,Yes
PO102788,M0106,V034,2025-12-29,2026-02-25,175,Yes,58.0,Yes
PO102789,M0082,V032,2026-09-24,2026-10-06,319,Yes,12.0,Yes
PO102790,M0116,V005,2025-05-30,2025-07-07,76,Yes,38.0,Yes
PO102791,M0123,V034,2026-04-22,2026-05-06,495,Yes,14.0,Yes
PO102792,M0189,V038,2025-04-12,2025-05-06,461,Yes,24.0,Yes
PO102793,M0035,V035,2025-02-06,2025-02-21,114,Yes,15.0,Yes
PO102794,M0067,V046,2025-03-10,2025-03-25,111,Yes,15.0,Yes
PO102797,M0152,V042,2025-04-27,2025-05-16,203,Yes,19.0,Yes
PO102798,M0084,V008,2026-04-22,2026-05-19,147,Yes,27.0,Yes
PO102799,M0073,V049,2025-01-26,2025-03-05,35,Yes,38.0,Yes
PO102800,M0051,V049,2025-07-08,2025-07-31,487,Yes,23.0,Yes
PO102801,M0022,V014,2025-10-14,2025-12-12,309,Yes,59.0,Yes
PO102802,M0107,V043,2025-12-12,2025-12-22,26,Yes,10.0,Yes
PO102803,M0095,V008,2026-01-22,2026-02-12,238,Yes,21.0,Yes
PO102804,M0047,V012,2025-03-30,2025-04-16,14,Yes,17.0,Yes
PO102805,M0101,V039,2026-03-31,2026-05-15,374,Yes,45.0,Yes
PO102806,M0097,V045,2025-06-19,2025-07-29,45,Yes,40.0,Yes
PO102807,M0147,V012,2025-01-22,2025-02-13,428,Yes,22.0,Yes
PO102808,M0058,V001,2025-03-19,2025-04-01,216,Yes,13.0,Yes
PO102809,M0006,V036,2025-06-02,2025-07-17,233,Yes,45.0,Yes
PO102810,M0006,V029,2025-02-04,2025-02-28,193,Yes,24.0,Yes
PO102812,M0166,V021,2025-05-12,2025-06-20,427,Yes,39.0,Yes
PO102813,M0157,V008,2025-01-22,2025-02-01,375,Yes,10.0,Yes
PO102814,M0161,V003,2025-04-10,2025-05-17,214,Yes,37.0,Yes
PO102815,M0059,V009,2025-06-27,2025-08-12,151,Yes,46.0,Yes
PO102816,M0023,V037,2025-03-24,2025-04-08,440,Yes,15.0,Yes
PO102817,M0119,V014,2025-01-02,2025-02-13,275,Yes,42.0,Yes
PO102818,M0051,V042,2025-01-02,2025-02-13,338,Yes,42.0,Yes
PO102819,M0068,V011,2025-02-22,2025-03-08,76,Yes,14.0,Yes
PO102820,M0180,V006,2025-11-09,2025-11-24,439,Yes,15.0,Yes
PO102821,M0044,V036,2025-02-01,2025-03-20,220,Yes,47.0,Yes
PO102822,M0013,V017,2025-05-01,2025-06-14,348,Yes,44.0,Yes
PO102823,M0103,V049,2025-01-31,2025-03-23,444,Yes,51.0,Yes
PO102824,M0159,V003,2025-02-16,2025-03-31,187,Yes,43.0,Yes
PO102825,M0110,V006,2025-08-15,2025-09-10,289,Yes,26.0,Yes
PO102826,M0154,V008,2025-06-06,2025-08-03,403,Yes,58.0,Yes
PO102827,M0067,V033,2025-01-13,2025-02-23,28,Yes,41.0,Yes
PO102828,M0039,V020,2025-03-09,2025-03-16,379,Yes,7.0,Yes
PO102829,M0023,V024,2025-01-04,2025-03-02,180,Yes,57.0,Yes
PO102830,M0095,V035,2025-03-20,2025-04-23,253,No,,Yes
PO102831,M0044,V011,2025-05-11,2025-05-17,126,Yes,6.0,Yes
PO102832,M0146,V028,2025-01-16,2025-01-26,177,Yes,10.0,Yes
PO102833,M0031,V043,2025-02-10,2025-02-17,37,Yes,7.0,Yes
PO102834,M0004,V001,2025-03-02,2025-04-17,410,Yes,46.0,Yes
PO102835,M0184,V016,2025-10-30,2025-12-23,99,Yes,54.0,Yes
PO102836,M0135,V020,2026-08-23,2026-10-03,98,Yes,41.0,Yes
PO102837,M0112,V003,2025-01-06,2025-01-27,127,Yes,21.0,Yes
PO102838,M0198,V034,2025-06-21,2025-08-06,483,Yes,46.0,Yes
PO102840,M0173,V019,2025-03-01,2025-04-24,80,Yes,54.0,Yes
PO102841,M0127,V043,2025-06-18,2025-07-29,294,Yes,41.0,Yes
PO102842,M0031,V035,2025-10-28,2025-11-28,333,Yes,31.0,Yes
PO102843,M0058,V029,2025-12-28,2026-02-10,126,Yes,44.0,Yes
PO102844,M0183,V009,2025-04-14,2025-05-29,343,Yes,45.0,Yes
PO102845,M0053,V037,2025-02-23,2025-03-01,310,Yes,6.0,Yes
PO102846,M0049,V032,2025-07-05,2025-08-10,150,Yes,36.0,Yes
PO102847,M0069,V045,2025-02-04,2025-03-21,16,Yes,45.0,Yes
PO102848,M0074,V021,2025-04-10,2025-05-19,28,Yes,39.0,Yes
PO102849,M0192,V034,2025-02-23,2025-03-18,496,Yes,23.0,Yes
PO102850,M0127,V023,2025-05-09,2025-06-24,419,Yes,46.0,Yes
PO102851,M0098,V039,2025-02-02,2025-02-26,444,Yes,24.0,Yes
PO102852,M0034,V035,2025-01-26,2025-03-02,173,Yes,35.0,Yes
PO102853,M0111,V033,2025-10-28,2025-11-17,46,Yes,20.0,Yes
PO102854,M0053,V014,2025-01-13,2025-03-10,328,Yes,56.0,Yes
PO102855,M0154,V045,2025-03-26,2025-05-21,236,Yes,56.0,Yes
PO102856,M0056,V007,2025-01-30,2025-03-19,439,Yes,48.0,Yes
PO102857,M0073,V043,2025-01-05,2025-02-04,214,Yes,30.0,Yes
PO102859,M0174,V003,2025-01-24,2025-02-27,282,Yes,34.0,Yes
PO102860,M0049,V016,2025-08-30,2025-09-08,232,Yes,9.0,Yes
PO102861,M0108,V003,2025-02-09,2025-03-30,85,Yes,49.0,Yes
PO102862,M0047,V013,2025-12-27,2026-01-04,409,Yes,8.0,Yes
PO102863,M0105,V010,2025-04-15,2025-04-30,489,Yes,15.0,Yes
PO102864,M0038,V020,2025-03-10,2025-04-12,65,Yes,33.0,Yes
PO102865,M0008,V014,2025-04-15,2025-05-16,134,Yes,31.0,Yes
PO102866,M0075,V009,2025-03-29,2025-05-03,151,Yes,35.0,Yes
PO102867,M0068,V039,2025-06-20,2025-07-24,115,Yes,34.0,Yes
PO102868,M0061,V036,2025-02-09,2025-02-27,64,Yes,18.0,Yes
PO102869,M0159,V014,2025-02-22,2025-03-20,343,Yes,26.0,Yes
PO102870,M0116,V038,2025-09-27,2025-11-09,427,Yes,43.0,Yes
PO102871,M0064,V023,2025-12-18,2026-01-01,363,Yes,14.0,Yes
PO102872,M0095,V018,2025-09-25,2025-10-20,407,Yes,25.0,Yes
PO102873,M0150,V009,2025-03-07,2025-05-06,352,Yes,60.0,Yes
PO102874,M0176,V047,2025-07-01,2025-08-20,158,Yes,50.0,Yes
PO102875,M0166,V040,2025-03-19,2025-04-13,77,Yes,25.0,Yes
PO102876,M0118,V028,2025-03-24,2025-05-14,491,Yes,51.0,Yes
PO102877,M0022,V005,2025-01-28,2025-03-29,146,Yes,60.0,Yes
PO102878,M0003,V036,2025-04-18,2025-05-15,343,Yes,27.0,Yes
PO102879,M0121,V017,2025-01-25,2025-02-24,463,Yes,30.0,Yes
PO102880,M0035,V017,2025-02-18,2025-03-03,225,Yes,13.0,Yes
PO102881,M0083,V025,2025-08-20,2025-10-12,405,Yes,53.0,Yes
PO102882,M0178,V042,2025-01-28,2025-02-25,313,Yes,28.0,Yes
PO102883,M0102,V011,2025-01-09,2025-02-15,103,Yes,37.0,Yes
PO102884,M0176,V026,2025-01-09,2025-02-18,407,Yes,40.0,Yes
PO102885,M0055,V030,2025-12-06,2025-12-17,347,Yes,11.0,Yes
PO102886,M0183,V006,2025-03-26,2025-04-20,301,Yes,25.0,Yes
PO102887,M0099,V017,2025-03-05,2025-03-25,428,Yes,20.0,Yes
PO102888,M0182,V044,2025-07-19,2025-08-22,466,Yes,34.0,Yes
PO102889,M0109,V028,2025-08-05,2025-09-09,88,No,,Yes
PO102890,M0189,V045,2025-02-18,2025-03-12,371,Yes,22.0,Yes
PO102891,M0153,V010,2025-05-22,2025-06-24,303,Yes,33.0,Yes
PO102892,M0066,V035,2025-06-26,2025-07-30,168,No,,Yes
PO102893,M0019,V014,2025-05-08,2025-05-22,435,Yes,14.0,Yes
PO102894,M0025,V005,2025-01-20,2025-01-31,170,Yes,11.0,Yes
PO102895,M0143,V041,2025-09-08,2025-10-15,135,No,,Yes
PO102896,M0016,V047,2025-04-03,2025-04-26,50,Yes,23.0,Yes
PO102897,M0014,V018,2025-02-09,2025-03-10,432,Yes,29.0,Yes
PO102898,M0086,V041,2025-03-08,2025-05-07,340,Yes,60.0,Yes
PO102899,M0061,V045,2025-01-05,2025-02-18,347,Yes,44.0,Yes
PO102900,M0121,V042,2025-01-17,2025-02-17,134,Yes,31.0,Yes
PO102901,M0091,V013,2025-06-24,2025-07-14,347,Yes,20.0,Yes
PO102902,M0156,V046,2025-01-01,2025-03-02,137,Yes,60.0,Yes
PO102903,M0172,V024,2025-03-06,2025-03-21,245,Yes,15.0,Yes
PO102904,M0154,V037,2025-03-30,2025-05-26,109,Yes,57.0,Yes
PO102905,M0182,V043,2025-01-07,2025-02-01,313,Yes,25.0,Yes
PO102906,M0192,V042,2026-03-10,2026-04-20,287,Yes,41.0,Yes
PO102908,M0002,V033,2025-02-13,2025-03-10,90,Yes,25.0,Yes
PO102909,M0065,V039,2025-02-13,2025-03-02,296,Yes,17.0,Yes
PO102910,M0130,V011,2025-02-01,2025-03-26,112,Yes,53.0,Yes
PO102911,M0159,V027,2025-01-01,2025-01-16,301,Yes,15.0,Yes
PO102913,M0078,V010,2026-02-13,2026-03-22,177,Yes,37.0,Yes
PO102914,M0102,V021,2025-01-31,2025-03-06,343,Yes,34.0,Yes
PO102916,M0095,V028,2025-06-12,2025-07-06,101,Yes,24.0,Yes
PO102917,M0034,V025,2025-08-15,2025-09-20,246,Yes,36.0,Yes
PO102918,M0144,V002,2025-03-07,2025-03-13,117,Yes,6.0,Yes
PO102919,M0011,V039,2025-02-13,2025-02-23,92,Yes,10.0,Yes
PO102920,M0149,V016,2025-02-17,2025-03-19,401,Yes,30.0,Yes
PO102921,M0046,V005,2025-05-30,2025-07-06,28,Yes,37.0,Yes
PO102922,M0067,V018,2025-07-23,2025-08-26,425,Yes,34.0,Yes
PO102923,M0044,V008,2025-01-25,2025-02-14,450,Yes,20.0,Yes
PO102924,M0129,V035,2025-02-25,2025-03-15,25,Yes,18.0,Yes
PO102925,M0127,V008,2025-10-06,2025-11-17,58,Yes,42.0,Yes
PO102926,M0087,V044,2025-07-17,2025-08-13,498,Yes,27.0,Yes
PO102927,M0120,V036,2026-05-18,2026-05-26,297,Yes,8.0,Yes
PO102928,M0034,V027,2025-06-18,2025-06-26,134,Yes,8.0,Yes
PO102929,M0023,V005,2025-03-01,2025-03-24,331,Yes,23.0,Yes
PO102930,M0082,V022,2025-04-18,2025-05-24,249,Yes,36.0,Yes
PO102931,M0182,V041,2025-05-10,2025-06-22,38,Yes,43.0,Yes
PO102932,M0136,V006,2025-01-10,2025-03-09,390,Yes,58.0,Yes
PO102933,M0111,V024,2025-04-05,2025-05-21,429,Yes,46.0,Yes
PO102934,M0037,V022,2025-05-29,2025-07-16,75,Yes,48.0,Yes
PO102935,M0067,V050,2025-01-22,2025-02-26,142,Yes,35.0,Yes
PO102936,M0030,V018,2025-07-02,2025-07-25,322,Yes,23.0,Yes
PO102937,M0081,V010,2025-04-16,2025-05-25,168,Yes,39.0,Yes
PO102939,M0033,V015,2025-01-06,2025-03-06,373,Yes,59.0,Yes
PO102940,M0128,V018,2025-02-06,2025-02-17,355,Yes,11.0,Yes
PO102941,M0072,V001,2025-04-21,2025-05-23,225,Yes,32.0,Yes
PO102942,M0192,V007,2025-02-12,2025-02-25,152,Yes,13.0,Yes
PO102943,M0093,V025,2025-05-31,2025-06-21,19,Yes,21.0,Yes
PO102944,M0111,V015,2025-06-20,2025-08-10,146,Yes,51.0,Yes
PO102945,M0073,V025,2025-01-13,2025-02-10,448,Yes,28.0,Yes
PO102946,M0068,V007,2025-03-28,2025-05-20,241,Yes,53.0,Yes
PO102948,M0195,V008,2025-02-25,2025-03-25,381,Yes,28.0,Yes
PO102949,M0068,V012,2025-11-21,2025-11-28,344,Yes,7.0,Yes
PO102950,M0133,V034,2025-07-30,2025-08-29,237,Yes,30.0,Yes
PO102951,M0081,V047,2025-05-24,2025-06-01,35,Yes,8.0,Yes
PO102952,M0112,V020,2025-05-31,2025-07-11,190,Yes,41.0,Yes
PO102953,M0043,V038,2025-03-16,2025-04-25,1,Yes,40.0,Yes
PO102956,M0126,V032,2025-06-06,2025-07-16,429,Yes,40.0,Yes
PO102957,M0196,V007,2025-08-26,2025-09-18,433,Yes,23.0,Yes
PO102958,M0039,V034,2025-02-08,2025-02-17,126,Yes,9.0,Yes
PO102959,M0143,V023,2025-07-17,2025-08-15,491,Yes,29.0,Yes
PO102960,M0169,V045,2025-01-27,2025-03-05,482,Yes,37.0,Yes
PO102961,M0163,V037,2025-02-20,2025-03-25,345,Yes,33.0,Yes
PO102962,M0113,V019,2025-02-19,2025-04-13,400,Yes,53.0,Yes
PO102963,M0014,V036,2026-04-06,2026-05-16,226,Yes,40.0,Yes
PO102964,M0049,V018,2025-08-22,2025-09-13,221,Yes,22.0,Yes
PO102965,M0039,V039,2025-05-25,2025-07-21,403,Yes,57.0,Yes
PO102966,M0014,V007,2025-06-05,2025-07-19,407,Yes,44.0,Yes
PO102967,M0059,V004,2025-04-10,2025-05-28,211,Yes,48.0,Yes
PO102968,M0047,V011,2025-12-19,2026-02-01,25,Yes,44.0,Yes
PO102969,M0010,V021,2025-03-24,2025-04-05,16,Yes,12.0,Yes
PO102970,M0121,V049,2025-02-27,2025-03-12,182,Yes,13.0,Yes
