shipment_id,po_id,actual_delivery_date,shipment_quantity,carrier,is_shipments_qty_given
S504399,PO100976,2025-05-15,192.0,Sea,Yes
S504400,PO100734,2025-04-24,177.0,DHL,Yes
S504401,PO102468,2025-04-24,147.0,Sea,Yes
S504402,PO102540,2025-06-08,380.0,FedEx,Yes
S504403,PO100632,2025-04-17,81.0,Rail,Yes
S504404,PO100992,2025-04-19,193.0,Sea,Yes
S504405,PO102458,2025-05-01,37.0,UPS,Yes
S504406,PO100172,2025-05-02,377.0,Rail,Yes
S504407,PO100003,2025-07-01,326.0,FedEx,Yes
S504408,PO102901,2025-07-11,154.0,Rail,Yes
S504409,PO101663,2025-05-29,130.0,Sea,Yes
S504410,PO102015,2025-03-15,59.0,UPS,Yes
S504411,PO101495,2025-07-03,224.0,DHL,Yes
S504412,PO101060,2025-10-02,249.0,FedEx,Yes
S504413,PO102630,2025-05-29,240.0,FedEx,Yes
S504414,PO101054,2027-02-28,374.0,Rail,Yes
S504415,PO100380,2025-02-28,389.0,Local,Yes
S504416,PO101291,2025-04-03,293.0,Local,Yes
S504417,PO102391,2025-02-21,287.0,UPS,Yes
S504418,PO101592,2025-03-26,204.0,DHL,Yes
S504419,PO100165,2025-05-21,99.0,DHL,Yes
S504420,PO102747,2025-03-15,350.0,Rail,Yes
S504421,PO102389,2025-06-16,176.0,Rail,Yes
S504422,PO101042,2025-02-18,262.0,Local,Yes
S504423,PO101651,2025-04-07,271.0,Sea,Yes
S504424,PO101207,2025-03-31,143.0,DHL,Yes
S504425,PO100544,2025-06-11,189.0,Sea,Yes
S504426,PO102239,2025-03-17,272.0,DHL,Yes
S504427,PO102367,2025-06-06,20.0,Sea,Yes
S504428,PO102627,2025-06-07,333.0,Sea,Yes
S504429,PO102522,2025-03-28,300.0,DHL,Yes
S504430,PO102684,2025-03-09,46.0,UPS,Yes
S504431,PO102474,2025-04-12,95.0,UPS,Yes
S504432,PO100096,2025-04-27,64.0,Rail,Yes
S504433,PO102543,2025-07-01,131.0,Sea,Yes
S504434,PO102708,2025-02-03,9.0,Sea,Yes
S504435,PO101301,2026-01-31,203.0,Sea,Yes
S504436,PO102056,2025-03-29,298.0,Sea,Yes
S504437,PO100456,2025-02-03,174.0,Sea,Yes
S504438,PO101818,2025-05-18,73.0,Local,Yes
S504439,PO100272,2025-09-29,84.0,FedEx,Yes
S504440,PO102987,2025-04-21,59.0,Sea,Yes
S504441,PO101031,2025-06-02,21.0,Local,Yes
S504442,PO100207,2025-06-02,157.0,UPS,Yes
S504443,PO101937,2025-10-08,319.0,Sea,Yes
S504444,PO101660,2025-05-16,329.0,UPS,Yes
S504445,PO101146,2025-08-08,61.0,Rail,Yes
S504446,PO101056,2025-09-02,64.0,FedEx,Yes
S504447,PO101536,2025-04-01,325.0,DHL,Yes
S504448,PO100203,2025-11-09,168.0,FedEx,Yes
S504449,PO102565,2025-03-13,203.0,Sea,Yes
S504450,PO101832,2025-05-19,129.0,Sea,Yes
S504451,PO102564,2025-04-23,245.0,FedEx,Yes
S504452,PO100442,2025-04-07,106.0,FedEx,Yes
S504453,PO100688,2025-08-17,321.0,Rail,Yes
S504454,PO102897,2025-03-29,122.0,UPS,Yes
S504455,PO100832,2025-04-01,318.0,DHL,Yes
S504456,PO102386,2025-03-28,182.0,FedEx,Yes
S504457,PO101461,2025-07-01,103.0,DHL,Yes
S504458,PO101159,2025-01-11,0.0,FedEx,No
S504459,PO100386,2025-03-22,302.0,UPS,Yes
S504460,PO102041,2025-05-29,261.0,DHL,Yes
S504461,PO102553,2026-03-01,113.0,Local,Yes
S504462,PO101348,2026-08-19,70.0,UPS,Yes
S504463,PO101718,2026-06-27,160.0,DHL,Yes
S504464,PO100679,2025-10-10,240.0,FedEx,Yes
S504465,PO100689,2025-03-28,11.0,FedEx,Yes
S504466,PO102932,2025-03-18,138.0,UPS,Yes
S504467,PO101568,2025-07-03,167.0,UPS,Yes
S504468,PO102670,2025-06-07,247.0,FedEx,Yes
S504469,PO101169,2025-05-16,354.0,DHL,Yes
S504470,PO100892,2025-09-29,31.0,Local,Yes
S504471,PO100952,2025-02-11,12.0,Rail,Yes
S504472,PO101254,2025-06-20,243.0,UPS,Yes
S504473,PO100783,2025-03-23,108.0,FedEx,Yes
S504474,PO102046,2025-03-06,336.0,DHL,Yes
S504475,PO101871,2025-03-14,323.0,UPS,Yes
S504476,PO100494,2025-05-09,194.0,DHL,Yes
S504477,PO100746,2025-05-06,308.0,UPS,Yes
S504478,PO102484,2025-04-11,133.0,FedEx,Yes
S504479,PO101854,2025-12-13,395.0,DHL,Yes
S504480,PO102392,2025-05-24,281.0,FedEx,Yes
S504481,PO102597,2025-05-25,291.0,DHL,Yes
S504482,PO102867,2025-08-08,163.0,UPS,Yes
S504483,PO102588,2025-04-01,278.0,Rail,Yes
S504484,PO102191,2025-11-23,203.0,Rail,Yes
S504485,PO102635,2025-07-24,96.0,Local,Yes
S504486,PO100656,2025-02-17,0.0,Local,No
S504487,PO101882,2025-07-05,237.0,Sea,Yes
S504488,PO102392,2025-05-17,117.0,FedEx,Yes
S504489,PO102743,2025-02-13,192.0,DHL,Yes
S504490,PO101796,2025-06-14,276.0,Local,Yes
S504491,PO100267,2025-07-01,106.0,UPS,Yes
S504492,PO102216,2025-09-01,4.0,Rail,Yes
S504493,PO101762,2025-02-27,18.0,DHL,Yes
S504494,PO102080,2025-01-25,307.0,Sea,Yes
S504495,PO100376,2025-10-02,20.0,Rail,Yes
S504496,PO101585,2025-03-04,122.0,DHL,Yes
S504497,PO101463,2025-05-27,137.0,Local,Yes
S504498,PO102440,2025-05-11,80.0,Local,Yes
S504499,PO100488,2026-01-24,154.0,FedEx,Yes
S504500,PO100721,2025-02-09,358.0,Sea,Yes
S504501,PO100945,2025-01-20,25.0,DHL,Yes
S504502,PO102086,2025-02-01,169.0,Sea,Yes
S504503,PO101635,2025-04-13,59.0,UPS,Yes
S504504,PO101040,2025-05-15,0.0,Sea,No
S504505,PO102273,2025-06-28,41.0,Local,Yes
S504506,PO102114,2025-05-26,38.0,FedEx,Yes
S504507,PO101677,2025-04-25,117.0,Local,Yes
S504508,PO102882,2025-03-17,275.0,Rail,Yes
S504509,PO100998,2026-02-07,270.0,Local,Yes
S504510,PO101777,2025-04-18,127.0,DHL,Yes
S504511,PO102284,2025-02-13,399.0,FedEx,Yes
S504512,PO100956,2025-05-31,3.0,DHL,Yes
S504513,PO102966,2025-07-21,293.0,UPS,Yes
S504514,PO101589,2025-07-16,0.0,UPS,No
S504515,PO101161,2025-02-10,16.0,Local,Yes
S504516,PO102520,2025-07-24,398.0,FedEx,Yes
S504517,PO101868,2025-03-12,265.0,Sea,Yes
S504518,PO100552,2025-05-25,239.0,FedEx,Yes
S504519,PO101633,2025-07-31,263.0,FedEx,Yes
S504520,PO100694,2025-02-13,398.0,FedEx,Yes
S504521,PO100316,2025-04-12,134.0,Local,Yes
S504522,PO102645,2025-04-28,213.0,DHL,Yes
S504523,PO100767,2025-10-18,15.0,Local,Yes
S504524,PO102933,2025-06-07,328.0,Sea,Yes
S504525,PO102608,2025-06-16,360.0,DHL,Yes
S504526,PO101971,2025-09-24,129.0,Sea,Yes
S504527,PO102305,2025-03-07,352.0,Rail,Yes
S504528,PO101503,2025-03-05,122.0,Rail,Yes
S504529,PO102804,2025-04-21,241.0,DHL,Yes
S504530,PO100122,2025-03-03,115.0,Local,Yes
S504531,PO102389,2025-05-25,197.0,Sea,Yes
S504532,PO101868,2025-03-19,222.0,Sea,Yes
S504533,PO101671,2025-10-14,214.0,UPS,Yes
S504534,PO101082,2025-03-25,80.0,Sea,Yes
S504535,PO101728,2025-05-11,263.0,Local,Yes
S504536,PO102307,2025-05-24,135.0,UPS,Yes
S504537,PO101996,2026-03-23,306.0,Local,Yes
S504538,PO102142,2025-07-29,242.0,FedEx,Yes
S504539,PO101148,2025-09-30,386.0,Sea,Yes
S504540,PO102088,2025-07-31,303.0,FedEx,Yes
S504541,PO101914,2025-03-18,270.0,Rail,Yes
S504542,PO100253,2025-03-23,287.0,Rail,Yes
S504543,PO100006,2025-02-01,50.0,DHL,Yes
S504544,PO102775,2025-03-23,189.0,Sea,Yes
S504545,PO102116,2025-05-09,297.0,UPS,Yes
S504546,PO100541,2025-05-07,14.0,FedEx,Yes
S504547,PO100088,2025-10-10,389.0,Local,Yes
S504548,PO101938,2025-04-12,232.0,Sea,Yes
S504549,PO100212,2025-06-07,261.0,DHL,Yes
S504550,PO102881,2025-10-26,192.0,Local,Yes
S504551,PO100265,2025-07-08,203.0,FedEx,Yes
S504552,PO102959,2025-08-21,261.0,Sea,Yes
S504553,PO102340,2025-08-02,113.0,FedEx,Yes
S504554,PO101230,2025-10-09,374.0,Sea,Yes
S504555,PO102380,2025-08-30,352.0,Sea,Yes
S504556,PO101004,2025-05-20,36.0,FedEx,Yes
S504557,PO102094,2025-03-17,79.0,FedEx,Yes
S504558,PO100621,2025-03-07,275.0,Local,Yes
S504559,PO100426,2025-04-19,278.0,DHL,Yes
S504560,PO100209,2025-03-08,162.0,FedEx,Yes
S504561,PO100887,2025-03-12,312.0,Rail,Yes
S504562,PO101443,2025-04-11,17.0,DHL,Yes
S504563,PO100153,2025-05-04,204.0,Rail,Yes
S504564,PO100414,2025-06-19,17.0,Local,Yes
S504565,PO101180,2025-04-28,202.0,FedEx,Yes
S504566,PO101284,2025-04-06,210.0,DHL,Yes
S504567,PO100768,2025-03-31,78.0,FedEx,Yes
S504568,PO100982,2025-03-17,56.0,Sea,Yes
S504569,PO101511,2025-07-08,80.0,FedEx,Yes
S504570,PO100578,2025-05-10,306.0,DHL,Yes
S504571,PO102787,2025-02-16,58.0,FedEx,Yes
S504572,PO102210,2025-08-28,18.0,FedEx,Yes
S504573,PO101038,2025-03-05,208.0,UPS,Yes
S504574,PO102242,2025-05-10,135.0,UPS,Yes
S504575,PO100541,2025-05-30,332.0,DHL,Yes
S504576,PO100358,2026-01-11,10.0,DHL,Yes
S504577,PO100849,2025-06-26,69.0,Sea,Yes
S504578,PO100426,2025-05-04,341.0,Sea,Yes
S504579,PO102544,2025-03-04,387.0,FedEx,Yes
S504580,PO102875,2025-04-25,83.0,Rail,Yes
S504581,PO100485,2025-10-31,109.0,DHL,Yes
S504582,PO101831,2025-05-14,44.0,FedEx,Yes
S504583,PO101472,2025-11-20,398.0,Rail,Yes
S504584,PO101436,2025-02-25,132.0,UPS,Yes
S504585,PO100329,2025-04-03,18.0,Sea,Yes
S504586,PO101755,2025-07-29,93.0,DHL,Yes
S504587,PO102936,2025-08-13,294.0,FedEx,Yes
S504588,PO101170,2025-06-15,148.0,UPS,Yes
S504589,PO100258,2025-06-04,172.0,Local,Yes
S504590,PO102339,2025-05-12,51.0,UPS,Yes
S504591,PO100142,2025-04-11,19.0,FedEx,Yes
S504592,PO102016,2025-03-17,120.0,Sea,Yes
S504593,PO102794,2025-03-30,324.0,Rail,Yes
S504594,PO100626,2025-04-20,225.0,Local,Yes
S504595,PO101388,2026-04-27,66.0,Local,Yes
S504596,PO100089,2025-04-17,141.0,Sea,Yes
S504597,PO100719,2025-06-23,189.0,Local,Yes
S504598,PO100480,2025-05-09,158.0,DHL,Yes
S504599,PO102131,2025-02-14,98.0,FedEx,Yes
S504600,PO101100,2025-02-12,158.0,Local,Yes
S504601,PO100672,2025-02-04,246.0,UPS,Yes
S504602,PO100516,2025-04-05,344.0,Rail,Yes
S504603,PO102532,2025-03-19,0.0,FedEx,No
S504604,PO101613,2025-04-05,33.0,Sea,Yes
S504605,PO100781,2025-06-05,361.0,UPS,Yes
S504606,PO102151,2025-02-26,241.0,DHL,Yes
S504607,PO102035,2025-04-05,330.0,Local,Yes
S504608,PO102386,2025-03-17,338.0,UPS,Yes
S504609,PO100686,2025-05-26,275.0,FedEx,Yes
S504610,PO101589,2025-07-10,71.0,UPS,Yes
S504611,PO100899,2025-03-13,313.0,DHL,Yes
S504612,PO101501,2025-04-08,216.0,Rail,Yes
S504613,PO102654,2025-07-15,79.0,Local,Yes
S504614,PO100222,2025-02-18,169.0,FedEx,Yes
S504615,PO101076,2025-05-11,298.0,Local,Yes
S504616,PO101100,2025-02-01,180.0,Local,Yes
S504617,PO101741,2025-07-24,116.0,Sea,Yes
S504618,PO100502,2025-04-05,260.0,Local,Yes
S504619,PO101339,2025-02-06,260.0,UPS,Yes
S504620,PO102869,2025-03-20,5.0,UPS,Yes
S504621,PO100623,2025-05-26,297.0,Rail,Yes
S504622,PO101886,2025-02-24,108.0,DHL,Yes
S504623,PO102212,2025-02-22,343.0,FedEx,Yes
S504624,PO101050,2025-10-15,360.0,UPS,Yes
S504625,PO101093,2025-06-04,117.0,Local,Yes
S504626,PO101985,2025-02-26,357.0,DHL,Yes
S504627,PO101388,2026-04-04,331.0,FedEx,Yes
S504628,PO101329,2025-05-07,331.0,FedEx,Yes
S504629,PO101147,2025-06-09,13.0,FedEx,Yes
S504630,PO100018,2025-04-06,142.0,FedEx,Yes
S504631,PO101280,2025-07-05,188.0,Rail,Yes
S504632,PO101045,2025-05-04,281.0,FedEx,Yes
S504633,PO100988,2025-03-03,115.0,DHL,Yes
S504634,PO102497,2025-11-02,236.0,UPS,Yes
S504635,PO102599,2025-02-25,338.0,DHL,Yes
S504636,PO101573,2025-10-12,10.0,Local,Yes
S504637,PO101071,2025-03-10,199.0,Sea,Yes
S504638,PO102742,2025-02-10,252.0,Rail,Yes
S504639,PO102634,2025-07-09,50.0,Rail,Yes
S504640,PO102768,2025-05-26,142.0,Local,Yes
S504641,PO101206,2025-06-05,271.0,DHL,Yes
S504642,PO101458,2025-04-02,16.0,DHL,Yes
S504643,PO102154,2025-03-13,2.0,Local,Yes
S504644,PO101211,2025-05-22,158.0,Sea,Yes
S504645,PO100775,2025-03-16,30.0,FedEx,Yes
S504646,PO101859,2025-08-07,82.0,FedEx,Yes
S504647,PO101866,2025-02-18,31.0,UPS,Yes
S504648,PO101160,2025-08-28,236.0,DHL,Yes
S504649,PO101881,2025-09-29,333.0,DHL,Yes
S504650,PO102945,2025-02-12,148.0,Local,Yes
S504651,PO102383,2025-03-22,177.0,Local,Yes
S504652,PO102654,2025-07-10,370.0,FedEx,Yes
S504653,PO102885,2025-12-18,35.0,DHL,Yes
S504654,PO101780,2025-03-13,23.0,DHL,Yes
S504655,PO100601,2025-03-06,106.0,Rail,Yes
S504656,PO101594,2025-06-19,97.0,UPS,Yes
S504657,PO102450,2025-02-18,230.0,UPS,Yes
S504658,PO100539,2025-02-04,227.0,FedEx,Yes
S504659,PO101095,2025-02-13,371.0,Sea,Yes
S504660,PO101805,2025-07-10,100.0,DHL,Yes
S504661,PO100023,2025-03-01,55.0,Rail,Yes
S504662,PO100623,2025-05-18,195.0,DHL,Yes
S504663,PO101835,2025-05-14,8.0,Local,Yes
S504664,PO101079,2026-01-30,315.0,FedEx,Yes
S504665,PO100985,2025-05-12,128.0,Sea,Yes
S504666,PO100222,2025-02-10,32.0,UPS,Yes
S504667,PO100178,2026-01-10,93.0,DHL,Yes
S504668,PO102847,2025-03-23,7.0,Sea,Yes
S504669,PO102481,2025-11-07,258.0,FedEx,Yes
S504670,PO101960,2025-02-24,341.0,UPS,Yes
S504671,PO101473,2025-04-11,390.0,DHL,Yes
S504672,PO100792,2025-05-27,220.0,Rail,Yes
S504673,PO100883,2025-02-02,240.0,FedEx,Yes
S504674,PO102539,2025-08-25,106.0,DHL,Yes
S504675,PO101212,2025-04-06,36.0,UPS,Yes
S504676,PO101601,2025-04-23,45.0,UPS,Yes
S504677,PO100809,2025-01-24,298.0,Rail,Yes
S504678,PO100960,2025-02-27,309.0,FedEx,Yes
S504679,PO100419,2025-08-06,366.0,FedEx,Yes
S504680,PO102696,2025-05-14,9.0,Sea,Yes
S504681,PO101187,2025-01-28,87.0,DHL,Yes
S504682,PO101278,2025-02-13,370.0,Sea,Yes
S504683,PO102523,2025-03-18,331.0,UPS,Yes
S504684,PO101440,2026-05-03,177.0,UPS,Yes
S504685,PO102217,2025-03-05,130.0,Rail,Yes
S504686,PO101340,2025-04-12,195.0,Rail,Yes
S504687,PO102221,2025-04-18,11.0,FedEx,Yes
S504688,PO102517,2025-05-25,306.0,Sea,Yes
S504689,PO102392,2025-05-21,122.0,UPS,Yes
S504690,PO102492,2025-07-10,399.0,DHL,Yes
S504691,PO101041,2025-09-01,235.0,Local,Yes
S504692,PO101093,2025-05-22,331.0,DHL,Yes
S504693,PO101361,2025-03-09,31.0,Rail,Yes
S504694,PO102675,2025-03-12,348.0,DHL,Yes
S504695,PO100591,2025-06-28,224.0,UPS,Yes
S504696,PO100526,2025-03-15,153.0,Sea,Yes
S504697,PO102503,2026-02-20,212.0,FedEx,Yes
S504698,PO101292,2025-06-04,92.0,Sea,Yes
S504699,PO101654,2025-04-27,331.0,Local,Yes
S504700,PO100810,2026-06-24,348.0,FedEx,Yes
S504701,PO100187,2025-04-27,129.0,Local,Yes
S504702,PO101592,2025-03-28,197.0,Local,Yes
S504703,PO102758,2025-07-09,42.0,UPS,Yes
S504704,PO100528,2025-02-03,366.0,UPS,Yes
S504705,PO100433,2025-02-08,228.0,Rail,Yes
S504706,PO102335,2025-04-01,194.0,Rail,Yes
S504707,PO101941,2025-03-12,18.0,Local,Yes
S504708,PO102546,2025-02-27,333.0,Sea,Yes
S504709,PO101804,2025-04-17,243.0,Rail,Yes
S504710,PO100302,2025-05-24,389.0,UPS,Yes
S504711,PO100086,2025-06-18,276.0,Rail,Yes
S504712,PO102877,2025-04-15,127.0,Local,Yes
S504713,PO100437,2025-08-07,75.0,FedEx,Yes
S504714,PO102588,2025-04-13,62.0,Sea,Yes
S504715,PO101045,2025-04-30,0.0,Sea,No
S504716,PO100832,2025-03-27,186.0,DHL,Yes
S504717,PO100796,2025-12-07,178.0,Rail,Yes
S504718,PO100559,2025-05-18,166.0,Sea,Yes
S504719,PO100761,2025-03-21,183.0,UPS,Yes
S504720,PO101698,2026-03-25,28.0,FedEx,Yes
S504721,PO102514,2025-05-27,330.0,UPS,Yes
S504722,PO101124,2025-06-25,247.0,Rail,Yes
S504723,PO102722,2025-08-11,337.0,Local,Yes
S504724,PO100684,2025-12-23,22.0,DHL,Yes
S504725,PO101164,2025-03-14,0.0,DHL,No
S504726,PO100137,2025-06-29,122.0,FedEx,Yes
S504727,PO100577,2025-11-27,0.0,Sea,No
S504728,PO100709,2025-07-06,379.0,Sea,Yes
S504729,PO100227,2025-05-09,308.0,Sea,Yes
S504730,PO102328,2025-05-08,334.0,DHL,Yes
S504731,PO102731,2025-05-29,326.0,Local,Yes
S504732,PO100827,2025-04-02,137.0,Sea,Yes
S504733,PO100430,2025-02-22,277.0,UPS,Yes
S504734,PO101063,2025-03-28,320.0,Sea,Yes
S504735,PO101709,2025-05-28,332.0,Local,Yes
S504736,PO101686,2025-12-19,61.0,FedEx,Yes
S504737,PO101234,2025-05-17,250.0,FedEx,Yes
S504738,PO100301,2025-05-27,95.0,DHL,Yes
S504739,PO101109,2025-02-06,296.0,Local,Yes
S504740,PO101420,2025-03-28,184.0,UPS,Yes
S504741,PO100532,2026-12-24,260.0,Local,Yes
S504742,PO100768,2025-04-10,287.0,UPS,Yes
S504743,PO101938,2025-04-02,155.0,UPS,Yes
S504744,PO101404,2025-06-01,186.0,Local,Yes
S504745,PO100443,2025-05-05,69.0,Rail,Yes
S504746,PO100259,2025-02-01,326.0,Local,Yes
S504747,PO101538,2025-03-20,261.0,UPS,Yes
S504748,PO101331,2025-06-20,115.0,Sea,Yes
S504749,PO102786,2026-03-28,347.0,FedEx,Yes
S504750,PO102843,2026-02-18,8.0,FedEx,Yes
S504751,PO100069,2026-07-16,265.0,DHL,Yes
S504752,PO101477,2025-07-25,271.0,FedEx,Yes
S504753,PO101462,2025-02-12,249.0,Rail,Yes
S504754,PO101848,2025-11-25,105.0,UPS,Yes
S504755,PO100480,2025-05-21,263.0,Local,Yes
S504756,PO101167,2025-05-20,224.0,Local,Yes
S504757,PO102071,2025-05-03,328.0,Rail,Yes
S504758,PO102793,2025-03-13,371.0,FedEx,Yes
S504759,PO102892,2025-04-27,271.0,UPS,Yes
S504760,PO101198,2025-07-19,165.0,FedEx,Yes
S504761,PO102372,2025-07-03,83.0,DHL,Yes
S504762,PO101892,2025-08-12,295.0,FedEx,Yes
S504763,PO101694,2025-03-06,134.0,DHL,Yes
S504764,PO101883,2025-08-07,211.0,Local,Yes
S504765,PO101371,2025-02-15,313.0,UPS,Yes
S504766,PO100797,2025-04-30,92.0,Sea,Yes
S504767,PO100017,2025-04-10,337.0,DHL,Yes
S504768,PO100043,2025-11-10,127.0,FedEx,Yes
S504769,PO100154,2026-06-26,191.0,FedEx,Yes
S504770,PO100866,2025-05-04,159.0,Local,Yes
S504771,PO102969,2025-04-05,331.0,Rail,Yes
S504772,PO100742,2025-08-11,335.0,Sea,Yes
S504773,PO101851,2025-09-28,10.0,Rail,Yes
S504774,PO101425,2026-02-27,107.0,FedEx,Yes
S504775,PO100224,2025-02-22,87.0,Rail,Yes
S504776,PO100216,2025-03-24,67.0,Sea,Yes
S504777,PO100030,2025-06-12,62.0,Sea,Yes
S504778,PO101892,2025-08-12,387.0,UPS,Yes
S504779,PO101082,2025-03-25,146.0,Rail,Yes
S504780,PO101915,2025-07-18,153.0,UPS,Yes
S504781,PO100897,2025-11-08,107.0,FedEx,Yes
S504782,PO102982,2025-07-09,148.0,FedEx,Yes
S504783,PO100444,2025-08-03,186.0,FedEx,Yes
S504784,PO101258,2025-01-30,349.0,Local,Yes
S504785,PO101130,2025-06-17,342.0,Rail,Yes
S504786,PO101214,2025-06-09,178.0,DHL,Yes
S504787,PO102015,2025-03-16,377.0,Sea,Yes
S504788,PO102577,2025-07-02,335.0,DHL,Yes
S504789,PO101936,2025-04-11,266.0,FedEx,Yes
S504790,PO100737,2025-09-07,149.0,Rail,Yes
S504791,PO101702,2025-04-07,247.0,UPS,Yes
S504792,PO100873,2025-04-19,254.0,DHL,Yes
S504793,PO100565,2025-06-11,29.0,FedEx,Yes
S504794,PO102018,2025-01-28,352.0,DHL,Yes
S504795,PO101885,2025-05-11,266.0,DHL,Yes
S504796,PO102123,2025-05-06,0.0,Sea,No
S504797,PO100546,2025-02-10,47.0,DHL,Yes
S504798,PO102314,2026-08-30,151.0,FedEx,Yes
S504799,PO100316,2025-04-27,50.0,Sea,Yes
S504800,PO101859,2025-07-21,215.0,FedEx,Yes
S504801,PO100024,2025-05-09,132.0,Local,Yes
S504802,PO100159,2025-06-26,372.0,Local,Yes
S504803,PO102643,2025-07-06,113.0,Local,Yes
S504804,PO101137,2025-04-28,252.0,DHL,Yes
S504805,PO100899,2025-03-22,341.0,Rail,Yes
S504806,PO102549,2025-03-17,53.0,FedEx,Yes
S504807,PO101189,2025-06-30,130.0,Local,Yes
S504808,PO100702,2025-03-05,324.0,Rail,Yes
S504809,PO100000,2025-04-10,193.0,Local,Yes
S504810,PO101922,2025-06-08,79.0,Local,Yes
S504811,PO102788,2026-03-15,57.0,Rail,Yes
S504812,PO102367,2025-06-12,97.0,Local,Yes
S504813,PO101424,2026-07-17,198.0,DHL,Yes
S504814,PO100381,2025-07-13,135.0,DHL,Yes
S504815,PO101741,2025-08-13,147.0,Sea,Yes
S504816,PO101826,2025-02-06,172.0,DHL,Yes
S504817,PO101273,2025-03-02,63.0,UPS,Yes
S504818,PO101548,2025-05-17,65.0,Sea,Yes
S504819,PO101578,2025-05-31,295.0,Local,Yes
S504820,PO100897,2025-11-19,211.0,UPS,Yes
S504821,PO100716,2025-08-30,109.0,FedEx,Yes
S504822,PO102354,2025-08-05,282.0,Rail,Yes
S504823,PO100390,2026-09-10,172.0,FedEx,Yes
S504824,PO101699,2025-04-20,12.0,UPS,Yes
S504825,PO102345,2025-06-30,333.0,DHL,Yes
S504826,PO100232,2025-05-17,220.0,Local,Yes
S504827,PO101926,2025-05-25,398.0,Sea,Yes
S504828,PO102318,2025-04-01,342.0,Local,Yes
S504829,PO101319,2025-01-24,286.0,DHL,Yes
S504830,PO102724,2025-05-03,172.0,Local,Yes
S504831,PO100705,2026-08-19,236.0,Rail,Yes
S504832,PO100233,2025-05-05,166.0,Rail,Yes
S504833,PO101391,2025-02-11,187.0,Rail,Yes
S504834,PO102892,2025-05-17,170.0,FedEx,Yes
S504835,PO101255,2025-04-23,52.0,DHL,Yes
S504836,PO101896,2025-06-12,319.0,Rail,Yes
S504837,PO102538,2025-08-27,189.0,UPS,Yes
S504838,PO102550,2025-03-26,120.0,Rail,Yes
S504839,PO100889,2025-03-20,105.0,Sea,Yes
S504840,PO100591,2025-07-02,162.0,FedEx,Yes
S504841,PO100745,2025-12-17,295.0,UPS,Yes
S504842,PO101719,2025-02-25,41.0,DHL,Yes
S504843,PO100427,2025-11-08,377.0,DHL,Yes
S504844,PO102744,2025-04-26,364.0,Sea,Yes
S504845,PO102693,2025-05-08,165.0,Rail,Yes
S504846,PO100731,2025-08-31,321.0,UPS,Yes
S504847,PO100799,2025-11-17,374.0,Sea,Yes
S504848,PO102411,2025-02-17,335.0,UPS,Yes
S504849,PO100201,2025-03-22,160.0,Rail,Yes
S504850,PO102929,2025-04-12,264.0,Rail,Yes
S504851,PO102193,2025-04-29,353.0,Local,Yes
S504852,PO100835,2025-04-13,18.0,Local,Yes
S504853,PO102686,2025-02-14,173.0,Rail,Yes
S504854,PO100134,2026-01-09,352.0,FedEx,Yes
S504855,PO102673,2025-01-31,33.0,Sea,Yes
S504856,PO101287,2025-03-19,261.0,Local,Yes
S504857,PO102111,2025-03-02,210.0,Rail,Yes
S504858,PO102538,2025-08-14,383.0,UPS,Yes
S504859,PO100040,2025-01-29,330.0,Sea,Yes
S504860,PO100912,2025-05-23,382.0,Local,Yes
S504861,PO101729,2025-06-20,164.0,FedEx,Yes
S504862,PO100974,2025-02-23,5.0,Sea,Yes
S504863,PO101133,2025-03-31,34.0,Sea,Yes
S504864,PO102415,2026-03-10,280.0,DHL,Yes
S504865,PO101459,2025-06-15,145.0,UPS,Yes
S504866,PO102965,2025-08-07,351.0,FedEx,Yes
S504867,PO102040,2025-09-29,71.0,FedEx,Yes
S504868,PO100243,2025-03-13,348.0,FedEx,Yes
S504869,PO102949,2025-12-11,230.0,UPS,Yes
S504870,PO100165,2025-05-02,125.0,FedEx,Yes
S504871,PO101049,2025-02-23,278.0,DHL,Yes
S504872,PO101497,2025-04-12,271.0,Local,Yes
S504873,PO100727,2025-09-18,357.0,UPS,Yes
S504874,PO101115,2025-05-04,15.0,FedEx,Yes
S504875,PO100482,2025-05-18,242.0,Rail,Yes
S504876,PO102590,2025-09-07,153.0,Local,Yes
S504877,PO102978,2025-07-24,53.0,Sea,Yes
S504878,PO102447,2025-02-26,149.0,UPS,Yes
S504879,PO101230,2025-10-18,358.0,Rail,Yes
S504880,PO102666,2025-02-11,219.0,Sea,Yes
S504881,PO102926,2025-08-27,113.0,Rail,Yes
S504882,PO102148,2025-04-10,288.0,FedEx,Yes
S504883,PO100879,2025-03-06,277.0,UPS,Yes
S504884,PO100829,2025-04-30,83.0,FedEx,Yes
S504885,PO102024,2025-03-25,218.0,Sea,Yes
S504886,PO100758,2025-10-22,226.0,DHL,Yes
S504887,PO100162,2025-07-06,270.0,Rail,Yes
S504888,PO101196,2026-05-01,15.0,DHL,Yes
S504889,PO102549,2025-03-25,290.0,Sea,Yes
S504890,PO102594,2025-03-11,339.0,FedEx,Yes
S504891,PO101307,2025-08-18,265.0,Local,Yes
S504892,PO102428,2025-03-17,199.0,Rail,Yes
S504893,PO102917,2025-09-30,158.0,Local,Yes
S504894,PO102952,2025-07-13,333.0,UPS,Yes
S504895,PO101995,2025-05-31,397.0,Rail,Yes
S504896,PO101934,2025-07-20,207.0,DHL,Yes
