shipment_id,po_id,actual_delivery_date,shipment_quantity,carrier
S504380,PO100274,04-04-2025,149,Local
S504381,PO101773,26-01-2026,249,UPS
S504382,PO102537,05-03-2025,256,FedEx
S504383,PO101756,11-03-2026,42,Local
S504384,PO102373,02-05-2025,202,Sea
S504385,PO102576,27-06-2026,244,Rail
S504386,PO100891,19-09-2025,157,UPS
S504387,PO100088,11-10-2025,286,FedEx
S504388,PO102533,13-01-2025,,UPS
S504389,PO100707,23-09-2025,381,FedEx
S504390,PO102397,13-03-2025,238,FedEx
S504391,PO100386,09-03-2025,,Sea
S504392,PO102134,07-07-2025,53,Rail
S504393,PO102354,29-07-2025,85,Local
S504394,PO101873,20-09-2025,273,FedEx
S504395,PO101177,16-03-2025,360,Local
S504396,PO100439,10-03-2025,213,Rail
S504397,PO102787,13-02-2025,361,Local
S504398,PO102311,10-11-2025,104,Sea
S504399,PO100976,15-05-2025,192,Sea
S504400,PO100734,24-04-2025,177,DHL
S504401,PO102468,24-04-2025,147,Sea
S504402,PO102540,08-06-2025,380,FedEx
S504403,PO100632,17-04-2025,81,Rail
S504404,PO100992,19-04-2025,193,Sea
S504405,PO102458,01-05-2025,37,UPS
S504406,PO100172,02-05-2025,377,Rail
S504407,PO100003,01-07-2025,326,FedEx
S504408,PO102901,11-07-2025,154,Rail
S504409,PO101663,29-05-2025,130,Sea
S504410,PO102015,15-03-2025,59,UPS
S504411,PO101495,03-07-2025,224,DHL
S504412,PO101060,02-10-2025,249,FedEx
S504413,PO102630,29-05-2025,240,FedEx
S504414,PO101054,28-02-2027,374,Rail
S504415,PO100380,28-02-2025,389,Local
S504416,PO101291,03-04-2025,293,Local
S504417,PO102391,21-02-2025,287,UPS
S504418,PO101592,26-03-2025,204,DHL
S504419,PO100165,21-05-2025,99,DHL
S504420,PO102747,15-03-2025,350,Rail
S504421,PO102389,16-06-2025,176,Rail
S504422,PO101042,18-02-2025,262,Local
S504423,PO101651,07-04-2025,271,Sea
S504424,PO101207,31-03-2025,143,DHL
S504425,PO100544,11-06-2025,189,Sea
S504426,PO102239,17-03-2025,272,DHL
S504427,PO102367,06-06-2025,20,Sea
S504428,PO102627,07-06-2025,333,Sea
S504429,PO102522,28-03-2025,300,DHL
S504430,PO102684,09-03-2025,46,UPS
S504431,PO102474,12-04-2025,95,UPS
S504432,PO100096,27-04-2025,64,Rail
S504433,PO102543,01-07-2025,131,Sea
S504434,PO102708,03-02-2025,9,Sea
S504435,PO101301,31-01-2026,203,Sea
S504436,PO102056,29-03-2025,298,Sea
S504437,PO100456,03-02-2025,174,Sea
S504438,PO101818,18-05-2025,73,Local
S504439,PO100272,29-09-2025,84,FedEx
S504440,PO102987,21-04-2025,59,Sea
S504441,PO101031,02-06-2025,21,Local
S504442,PO100207,02-06-2025,157,UPS
S504443,PO101937,08-10-2025,319,Sea
S504444,PO101660,16-05-2025,329,UPS
S504445,PO101146,08-08-2025,61,Rail
S504446,PO101056,02-09-2025,64,FedEx
S504447,PO101536,01-04-2025,325,DHL
S504448,PO100203,09-11-2025,168,FedEx
S504449,PO102565,13-03-2025,203,Sea
S504450,PO101832,19-05-2025,129,Sea
S504451,PO102564,23-04-2025,245,FedEx
S504452,PO100442,07-04-2025,106,FedEx
S504453,PO100688,17-08-2025,321,Rail
S504454,PO102897,29-03-2025,122,UPS
S504455,PO100832,01-04-2025,318,DHL
S504456,PO102386,28-03-2025,182,FedEx
S504457,PO101461,01-07-2025,103,DHL
S504458,PO101159,11-01-2025,,FedEx
S504459,PO100386,22-03-2025,302,UPS
S504460,PO102041,29-05-2025,261,DHL
S504461,PO102553,01-03-2026,113,Local
S504462,PO101348,19-08-2026,70,UPS
S504463,PO101718,27-06-2026,160,DHL
S504464,PO100679,10-10-2025,240,FedEx
S504465,PO100689,28-03-2025,11,FedEx
S504466,PO102932,18-03-2025,138,UPS
S504467,PO101568,03-07-2025,167,UPS
S504468,PO102670,07-06-2025,247,FedEx
S504469,PO101169,16-05-2025,354,DHL
S504470,PO100892,29-09-2025,31,Local
S504471,PO100952,11-02-2025,12,Rail
S504472,PO101254,20-06-2025,243,UPS
S504473,PO100783,23-03-2025,108,FedEx
S504474,PO102046,06-03-2025,336,DHL
S504475,PO101871,14-03-2025,323,UPS
S504476,PO100494,09-05-2025,194,DHL
S504477,PO100746,06-05-2025,308,UPS
S504478,PO102484,11-04-2025,133,FedEx
S504479,PO101854,13-12-2025,395,DHL
S504480,PO102392,24-05-2025,281,FedEx
S504481,PO102597,25-05-2025,291,DHL
S504482,PO102867,08-08-2025,163,UPS
S504483,PO102588,01-04-2025,278,Rail
S504484,PO102191,23-11-2025,203,Rail
S504485,PO102635,24-07-2025,96,Local
S504486,PO100656,17-02-2025,,Local
S504487,PO101882,05-07-2025,237,Sea
S504488,PO102392,17-05-2025,117,FedEx
S504489,PO102743,13-02-2025,192,DHL
S504490,PO101796,14-06-2025,276,Local
S504491,PO100267,01-07-2025,106,UPS
S504492,PO102216,01-09-2025,4,Rail
S504493,PO101762,27-02-2025,18,DHL
S504494,PO102080,25-01-2025,307,Sea
S504495,PO100376,02-10-2025,20,Rail
S504496,PO101585,04-03-2025,122,DHL
S504497,PO101463,27-05-2025,137,Local
S504498,PO102440,11-05-2025,80,Local
S504499,PO100488,24-01-2026,154,FedEx
S504500,PO100721,09-02-2025,358,Sea
S504501,PO100945,20-01-2025,25,DHL
S504502,PO102086,01-02-2025,169,Sea
S504503,PO101635,13-04-2025,59,UPS
S504504,PO101040,15-05-2025,,Sea
S504505,PO102273,28-06-2025,41,Local
S504506,PO102114,26-05-2025,38,FedEx
S504507,PO101677,25-04-2025,117,Local
S504508,PO102882,17-03-2025,275,Rail
S504509,PO100998,07-02-2026,270,Local
S504510,PO101777,18-04-2025,127,DHL
S504511,PO102284,13-02-2025,399,FedEx
S504512,PO100956,31-05-2025,3,DHL
S504513,PO102966,21-07-2025,293,UPS
S504514,PO101589,16-07-2025,,UPS
S504515,PO101161,10-02-2025,16,Local
S504516,PO102520,24-07-2025,398,FedEx
S504517,PO101868,12-03-2025,265,Sea
S504518,PO100552,25-05-2025,239,FedEx
S504519,PO101633,31-07-2025,263,FedEx
S504520,PO100694,13-02-2025,398,FedEx
S504521,PO100316,12-04-2025,134,Local
S504522,PO102645,28-04-2025,213,DHL
S504523,PO100767,18-10-2025,15,Local
S504524,PO102933,07-06-2025,328,Sea
S504525,PO102608,16-06-2025,360,DHL
S504526,PO101971,24-09-2025,129,Sea
S504527,PO102305,07-03-2025,352,Rail
S504528,PO101503,05-03-2025,122,Rail
S504529,PO102804,21-04-2025,241,DHL
S504530,PO100122,03-03-2025,115,Local
S504531,PO102389,25-05-2025,197,Sea
S504532,PO101868,19-03-2025,222,Sea
S504533,PO101671,14-10-2025,214,UPS
S504534,PO101082,25-03-2025,80,Sea
S504535,PO101728,11-05-2025,263,Local
S504536,PO102307,24-05-2025,135,UPS
S504537,PO101996,23-03-2026,306,Local
S504538,PO102142,29-07-2025,242,FedEx
S504539,PO101148,30-09-2025,386,Sea
S504540,PO102088,31-07-2025,303,FedEx
S504541,PO101914,18-03-2025,270,Rail
S504542,PO100253,23-03-2025,287,Rail
S504543,PO100006,01-02-2025,50,DHL
S504544,PO102775,23-03-2025,189,Sea
S504545,PO102116,09-05-2025,297,UPS
S504546,PO100541,07-05-2025,14,FedEx
S504547,PO100088,10-10-2025,389,Local
S504548,PO101938,12-04-2025,232,Sea
S504549,PO100212,07-06-2025,261,DHL
S504550,PO102881,26-10-2025,192,Local
S504551,PO100265,08-07-2025,203,FedEx
S504552,PO102959,21-08-2025,261,Sea
S504553,PO102340,02-08-2025,113,FedEx
S504554,PO101230,09-10-2025,374,Sea
S504555,PO102380,30-08-2025,352,Sea
S504556,PO101004,20-05-2025,36,FedEx
S504557,PO102094,17-03-2025,79,FedEx
S504558,PO100621,07-03-2025,275,Local
S504559,PO100426,19-04-2025,278,DHL
S504560,PO100209,08-03-2025,162,FedEx
S504561,PO100887,12-03-2025,312,Rail
S504562,PO101443,11-04-2025,17,DHL
S504563,PO100153,04-05-2025,204,Rail
S504564,PO100414,19-06-2025,17,Local
S504565,PO101180,28-04-2025,202,FedEx
S504566,PO101284,06-04-2025,210,DHL
S504567,PO100768,31-03-2025,78,FedEx
S504568,PO100982,17-03-2025,56,Sea
S504569,PO101511,08-07-2025,80,FedEx
S504570,PO100578,10-05-2025,306,DHL
S504571,PO102787,16-02-2025,58,FedEx
S504572,PO102210,28-08-2025,18,FedEx
S504573,PO101038,05-03-2025,208,UPS
S504574,PO102242,10-05-2025,135,UPS
S504575,PO100541,30-05-2025,332,DHL
S504576,PO100358,11-01-2026,10,DHL
S504577,PO100849,26-06-2025,69,Sea
S504578,PO100426,04-05-2025,341,Sea
S504579,PO102544,04-03-2025,387,FedEx
S504580,PO102875,25-04-2025,83,Rail
S504581,PO100485,31-10-2025,109,DHL
S504582,PO101831,14-05-2025,44,FedEx
S504583,PO101472,20-11-2025,398,Rail
S504584,PO101436,25-02-2025,132,UPS
S504585,PO100329,03-04-2025,18,Sea
S504586,PO101755,29-07-2025,93,DHL
S504587,PO102936,13-08-2025,294,FedEx
S504588,PO101170,15-06-2025,148,UPS
S504589,PO100258,04-06-2025,172,Local
S504590,PO102339,12-05-2025,51,UPS
S504591,PO100142,11-04-2025,19,FedEx
S504592,PO102016,17-03-2025,120,Sea
S504593,PO102794,30-03-2025,324,Rail
S504594,PO100626,20-04-2025,225,Local
S504595,PO101388,27-04-2026,66,Local
S504596,PO100089,17-04-2025,141,Sea
S504597,PO100719,23-06-2025,189,Local
S504598,PO100480,09-05-2025,158,DHL
S504599,PO102131,14-02-2025,98,FedEx
S504600,PO101100,12-02-2025,158,Local
S504601,PO100672,04-02-2025,246,UPS
S504602,PO100516,05-04-2025,344,Rail
S504603,PO102532,19-03-2025,,FedEx
S504604,PO101613,05-04-2025,33,Sea
S504605,PO100781,05-06-2025,361,UPS
S504606,PO102151,26-02-2025,241,DHL
S504607,PO102035,05-04-2025,330,Local
S504608,PO102386,17-03-2025,338,UPS
S504609,PO100686,26-05-2025,275,FedEx
S504610,PO101589,10-07-2025,71,UPS
S504611,PO100899,13-03-2025,313,DHL
S504612,PO101501,08-04-2025,216,Rail
S504613,PO102654,15-07-2025,79,Local
S504614,PO100222,18-02-2025,169,FedEx
S504615,PO101076,11-05-2025,298,Local
S504616,PO101100,01-02-2025,180,Local
S504617,PO101741,24-07-2025,116,Sea
S504618,PO100502,05-04-2025,260,Local
S504619,PO101339,06-02-2025,260,UPS
S504620,PO102869,20-03-2025,5,UPS
S504621,PO100623,26-05-2025,297,Rail
S504622,PO101886,24-02-2025,108,DHL
S504623,PO102212,22-02-2025,343,FedEx
S504624,PO101050,15-10-2025,360,UPS
S504625,PO101093,04-06-2025,117,Local
S504626,PO101985,26-02-2025,357,DHL
S504627,PO101388,04-04-2026,331,FedEx
S504628,PO101329,07-05-2025,331,FedEx
S504629,PO101147,09-06-2025,13,FedEx
S504630,PO100018,06-04-2025,142,FedEx
S504631,PO101280,05-07-2025,188,Rail
S504632,PO101045,04-05-2025,281,FedEx
S504633,PO100988,03-03-2025,115,DHL
S504634,PO102497,02-11-2025,236,UPS
S504635,PO102599,25-02-2025,338,DHL
S504636,PO101573,12-10-2025,10,Local
S504637,PO101071,10-03-2025,199,Sea
S504638,PO102742,10-02-2025,252,Rail
S504639,PO102634,09-07-2025,50,Rail
S504640,PO102768,26-05-2025,142,Local
S504641,PO101206,05-06-2025,271,DHL
S504642,PO101458,02-04-2025,16,DHL
S504643,PO102154,13-03-2025,2,Local
S504644,PO101211,22-05-2025,158,Sea
S504645,PO100775,16-03-2025,30,FedEx
S504646,PO101859,07-08-2025,82,FedEx
S504647,PO101866,18-02-2025,31,UPS
S504648,PO101160,28-08-2025,236,DHL
S504649,PO101881,29-09-2025,333,DHL
S504650,PO102945,12-02-2025,148,Local
S504651,PO102383,22-03-2025,177,Local
S504652,PO102654,10-07-2025,370,FedEx
S504653,PO102885,18-12-2025,35,DHL
S504654,PO101780,13-03-2025,23,DHL
S504655,PO100601,06-03-2025,106,Rail
S504656,PO101594,19-06-2025,97,UPS
S504657,PO102450,18-02-2025,230,UPS
S504658,PO100539,04-02-2025,227,FedEx
S504659,PO101095,13-02-2025,371,Sea
S504660,PO101805,10-07-2025,100,DHL
S504661,PO100023,01-03-2025,55,Rail
S504662,PO100623,18-05-2025,195,DHL
S504663,PO101835,14-05-2025,8,Local
S504664,PO101079,30-01-2026,315,FedEx
S504665,PO100985,12-05-2025,128,Sea
S504666,PO100222,10-02-2025,32,UPS
S504667,PO100178,10-01-2026,93,DHL
S504668,PO102847,23-03-2025,7,Sea
S504669,PO102481,07-11-2025,258,FedEx
S504670,PO101960,24-02-2025,341,UPS
S504671,PO101473,11-04-2025,390,DHL
S504672,PO100792,27-05-2025,220,Rail
S504673,PO100883,02-02-2025,240,FedEx
S504674,PO102539,25-08-2025,106,DHL
S504675,PO101212,06-04-2025,36,UPS
S504676,PO101601,23-04-2025,45,UPS
S504677,PO100809,24-01-2025,298,Rail
S504678,PO100960,27-02-2025,309,FedEx
S504679,PO100419,06-08-2025,366,FedEx
S504680,PO102696,14-05-2025,9,Sea
S504681,PO101187,28-01-2025,87,DHL
S504682,PO101278,13-02-2025,370,Sea
S504683,PO102523,18-03-2025,331,UPS
S504684,PO101440,03-05-2026,177,UPS
S504685,PO102217,05-03-2025,130,Rail
S504686,PO101340,12-04-2025,195,Rail
S504687,PO102221,18-04-2025,11,FedEx
S504688,PO102517,25-05-2025,306,Sea
S504689,PO102392,21-05-2025,122,UPS
S504690,PO102492,10-07-2025,399,DHL
S504691,PO101041,01-09-2025,235,Local
S504692,PO101093,22-05-2025,331,DHL
S504693,PO101361,09-03-2025,31,Rail
S504694,PO102675,12-03-2025,348,DHL
S504695,PO100591,28-06-2025,224,UPS
S504696,PO100526,15-03-2025,153,Sea
S504697,PO102503,20-02-2026,212,FedEx
S504698,PO101292,04-06-2025,92,Sea
S504699,PO101654,27-04-2025,331,Local
S504700,PO100810,24-06-2026,348,FedEx
S504701,PO100187,27-04-2025,129,Local
S504702,PO101592,28-03-2025,197,Local
S504703,PO102758,09-07-2025,42,UPS
S504704,PO100528,03-02-2025,366,UPS
S504705,PO100433,08-02-2025,228,Rail
S504706,PO102335,01-04-2025,194,Rail
S504707,PO101941,12-03-2025,18,Local
S504708,PO102546,27-02-2025,333,Sea
S504709,PO101804,17-04-2025,243,Rail
S504710,PO100302,24-05-2025,389,UPS
S504711,PO100086,18-06-2025,276,Rail
S504712,PO102877,15-04-2025,127,Local
S504713,PO100437,07-08-2025,75,FedEx
S504714,PO102588,13-04-2025,62,Sea
S504715,PO101045,30-04-2025,,Sea
S504716,PO100832,27-03-2025,186,DHL
S504717,PO100796,07-12-2025,178,Rail
S504718,PO100559,18-05-2025,166,Sea
S504719,PO100761,21-03-2025,183,UPS
S504720,PO101698,25-03-2026,28,FedEx
S504721,PO102514,27-05-2025,330,UPS
S504722,PO101124,25-06-2025,247,Rail
S504723,PO102722,11-08-2025,337,Local
S504724,PO100684,23-12-2025,22,DHL
S504725,PO101164,14-03-2025,,DHL
S504726,PO100137,29-06-2025,122,FedEx
S504727,PO100577,27-11-2025,,Sea
S504728,PO100709,06-07-2025,379,Sea
S504729,PO100227,09-05-2025,308,Sea
S504730,PO102328,08-05-2025,334,DHL
S504731,PO102731,29-05-2025,326,Local
S504732,PO100827,02-04-2025,137,Sea
S504733,PO100430,22-02-2025,277,UPS
S504734,PO101063,28-03-2025,320,Sea
S504735,PO101709,28-05-2025,332,Local
S504736,PO101686,19-12-2025,61,FedEx
S504737,PO101234,17-05-2025,250,FedEx
S504738,PO100301,27-05-2025,95,DHL
S504739,PO101109,06-02-2025,296,Local
S504740,PO101420,28-03-2025,184,UPS
S504741,PO100532,24-12-2026,260,Local
S504742,PO100768,10-04-2025,287,UPS
S504743,PO101938,02-04-2025,155,UPS
S504744,PO101404,01-06-2025,186,Local
S504745,PO100443,05-05-2025,69,Rail
S504746,PO100259,01-02-2025,326,Local
S504747,PO101538,20-03-2025,261,UPS
S504748,PO101331,20-06-2025,115,Sea
S504749,PO102786,28-03-2026,347,FedEx
S504750,PO102843,18-02-2026,8,FedEx
S504751,PO100069,16-07-2026,265,DHL
S504752,PO101477,25-07-2025,271,FedEx
S504753,PO101462,12-02-2025,249,Rail
S504754,PO101848,25-11-2025,105,UPS
S504755,PO100480,21-05-2025,263,Local
S504756,PO101167,20-05-2025,224,Local
S504757,PO102071,03-05-2025,328,Rail
S504758,PO102793,13-03-2025,371,FedEx
S504759,PO102892,27-04-2025,271,UPS
S504760,PO101198,19-07-2025,165,FedEx
S504761,PO102372,03-07-2025,83,DHL
S504762,PO101892,12-08-2025,295,FedEx
S504763,PO101694,06-03-2025,134,DHL
S504764,PO101883,07-08-2025,211,Local
S504765,PO101371,15-02-2025,313,UPS
S504766,PO100797,30-04-2025,92,Sea
S504767,PO100017,10-04-2025,337,DHL
S504768,PO100043,10-11-2025,127,FedEx
S504769,PO100154,26-06-2026,191,FedEx
S504770,PO100866,04-05-2025,159,Local
S504771,PO102969,05-04-2025,331,Rail
S504772,PO100742,11-08-2025,335,Sea
S504773,PO101851,28-09-2025,10,Rail
S504774,PO101425,27-02-2026,107,FedEx
S504775,PO100224,22-02-2025,87,Rail
S504776,PO100216,24-03-2025,67,Sea
S504777,PO100030,12-06-2025,62,Sea
S504778,PO101892,12-08-2025,387,UPS
S504779,PO101082,25-03-2025,146,Rail
S504780,PO101915,18-07-2025,153,UPS
S504781,PO100897,08-11-2025,107,FedEx
S504782,PO102982,09-07-2025,148,FedEx
S504783,PO100444,03-08-2025,186,FedEx
S504784,PO101258,30-01-2025,349,Local
S504785,PO101130,17-06-2025,342,Rail
S504786,PO101214,09-06-2025,178,DHL
S504787,PO102015,16-03-2025,377,Sea
S504788,PO102577,02-07-2025,335,DHL
S504789,PO101936,11-04-2025,266,FedEx
S504790,PO100737,07-09-2025,149,Rail
S504791,PO101702,07-04-2025,247,UPS
S504792,PO100873,19-04-2025,254,DHL
S504793,PO100565,11-06-2025,29,FedEx
S504794,PO102018,28-01-2025,352,DHL
S504795,PO101885,11-05-2025,266,DHL
S504796,PO102123,06-05-2025,,Sea
S504797,PO100546,10-02-2025,47,DHL
S504798,PO102314,30-08-2026,151,FedEx
S504799,PO100316,27-04-2025,50,Sea
S504800,PO101859,21-07-2025,215,FedEx
S504801,PO100024,09-05-2025,132,Local
S504802,PO100159,26-06-2025,372,Local
S504803,PO102643,06-07-2025,113,Local
S504804,PO101137,28-04-2025,252,DHL
S504805,PO100899,22-03-2025,341,Rail
S504806,PO102549,17-03-2025,53,FedEx
S504807,PO101189,30-06-2025,130,Local
S504808,PO100702,05-03-2025,324,Rail
S504809,PO100000,10-04-2025,193,Local
S504810,PO101922,08-06-2025,79,Local
S504811,PO102788,15-03-2026,57,Rail
S504812,PO102367,12-06-2025,97,Local
S504813,PO101424,17-07-2026,198,DHL
S504814,PO100381,13-07-2025,135,DHL
S504815,PO101741,13-08-2025,147,Sea
S504816,PO101826,06-02-2025,172,DHL
S504817,PO101273,02-03-2025,63,UPS
S504818,PO101548,17-05-2025,65,Sea
S504819,PO101578,31-05-2025,295,Local
S504820,PO100897,19-11-2025,211,UPS
S504821,PO100716,30-08-2025,109,FedEx
S504822,PO102354,05-08-2025,282,Rail
S504823,PO100390,10-09-2026,172,FedEx
S504824,PO101699,20-04-2025,12,UPS
S504825,PO102345,30-06-2025,333,DHL
S504826,PO100232,17-05-2025,220,Local
S504827,PO101926,25-05-2025,398,Sea
S504828,PO102318,01-04-2025,342,Local
S504829,PO101319,24-01-2025,286,DHL
S504830,PO102724,03-05-2025,172,Local
S504831,PO100705,19-08-2026,236,Rail
S504832,PO100233,05-05-2025,166,Rail
S504833,PO101391,11-02-2025,187,Rail
S504834,PO102892,17-05-2025,170,FedEx
S504835,PO101255,23-04-2025,52,DHL
S504836,PO101896,12-06-2025,319,Rail
S504837,PO102538,27-08-2025,189,UPS
S504838,PO102550,26-03-2025,120,Rail
S504839,PO100889,20-03-2025,105,Sea
S504840,PO100591,02-07-2025,162,FedEx
S504841,PO100745,17-12-2025,295,UPS
S504842,PO101719,25-02-2025,41,DHL
S504843,PO100427,08-11-2025,377,DHL
S504844,PO102744,26-04-2025,364,Sea
S504845,PO102693,08-05-2025,165,Rail
S504846,PO100731,31-08-2025,321,UPS
S504847,PO100799,17-11-2025,374,Sea
S504848,PO102411,17-02-2025,335,UPS
S504849,PO100201,22-03-2025,160,Rail
S504850,PO102929,12-04-2025,264,Rail
S504851,PO102193,29-04-2025,353,Local
S504852,PO100835,13-04-2025,18,Local
S504853,PO102686,14-02-2025,173,Rail
S504854,PO100134,09-01-2026,352,FedEx
S504855,PO102673,31-01-2025,33,Sea
S504856,PO101287,19-03-2025,261,Local
S504857,PO102111,02-03-2025,210,Rail
S504858,PO102538,14-08-2025,383,UPS
S504859,PO100040,29-01-2025,330,Sea
S504860,PO100912,23-05-2025,382,Local
S504861,PO101729,20-06-2025,164,FedEx
S504862,PO100974,23-02-2025,5,Sea
S504863,PO101133,31-03-2025,34,Sea
S504864,PO102415,10-03-2026,280,DHL
S504865,PO101459,15-06-2025,145,UPS
S504866,PO102965,07-08-2025,351,FedEx
S504867,PO102040,29-09-2025,71,FedEx
S504868,PO100243,13-03-2025,348,FedEx
S504869,PO102949,11-12-2025,230,UPS
S504870,PO100165,02-05-2025,125,FedEx
S504871,PO101049,23-02-2025,278,DHL
S504872,PO101497,12-04-2025,271,Local
S504873,PO100727,18-09-2025,357,UPS
S504874,PO101115,04-05-2025,15,FedEx
S504875,PO100482,18-05-2025,242,Rail
S504876,PO102590,07-09-2025,153,Local
S504877,PO102978,24-07-2025,53,Sea
S504878,PO102447,26-02-2025,149,UPS
S504879,PO101230,18-10-2025,358,Rail
S504880,PO102666,11-02-2025,219,Sea
S504881,PO102926,27-08-2025,113,Rail
S504882,PO102148,10-04-2025,288,FedEx
S504883,PO100879,06-03-2025,277,UPS
S504884,PO100829,30-04-2025,83,FedEx
S504885,PO102024,25-03-2025,218,Sea
S504886,PO100758,22-10-2025,226,DHL
S504887,PO100162,06-07-2025,270,Rail
S504888,PO101196,01-05-2026,15,DHL
S504889,PO102549,25-03-2025,290,Sea
S504890,PO102594,11-03-2025,339,FedEx
S504891,PO101307,18-08-2025,265,Local
S504892,PO102428,17-03-2025,199,Rail
S504893,PO102917,30-09-2025,158,Local
S504894,PO102952,13-07-2025,333,UPS
S504895,PO101995,31-05-2025,397,Rail
S504896,PO101934,20-07-2025,207,DHL
S504897,PO101556,28-05-2025,174,Local
S504898,PO102656,22-08-2025,184,Sea
S504899,PO100306,21-05-2025,265,UPS
S504900,PO101362,27-05-2025,246,Rail
S504901,PO102102,28-02-2025,36,Sea
S504902,PO100332,18-01-2025,373,UPS
S504903,PO102174,27-02-2025,259,DHL
S504904,PO102752,24-02-2025,19,Sea
S504905,PO100242,12-12-2025,23,Rail
S504906,PO101884,09-03-2025,104,UPS
S504907,PO102647,10-05-2025,241,FedEx
S504908,PO101432,18-04-2025,391,Rail
S504909,PO102550,18-03-2025,361,Rail
S504910,PO102651,02-05-2025,204,Rail
S504911,PO100302,06-05-2025,253,Rail
S504912,PO100234,04-02-2025,142,FedEx
S504913,PO102186,16-10-2025,302,Sea
S504914,PO100194,18-03-2025,143,Sea
S504915,PO101550,23-02-2026,271,Sea
S504916,PO101792,27-05-2025,307,DHL
S504917,PO100646,05-05-2025,110,FedEx
S504918,PO102048,14-04-2025,8,FedEx
S504919,PO100560,15-07-2025,69,UPS
S504920,PO101119,09-02-2025,190,Local
S504921,PO100712,15-05-2025,179,Sea
S504922,PO100412,03-03-2026,63,Local
S504923,PO100537,29-03-2025,68,UPS
S504924,PO101878,19-02-2025,206,FedEx
S504925,PO102476,19-03-2025,6,UPS
S504926,PO100234,01-02-2025,119,Rail
S504927,PO102396,25-03-2025,313,UPS
S504928,PO101779,14-10-2025,31,UPS
S504929,PO101893,26-02-2025,6,Rail
S504930,PO101504,03-04-2025,207,Local
S504931,PO101862,21-02-2025,157,Rail
S504932,PO102443,30-08-2025,67,DHL
S504933,PO101374,08-03-2025,387,UPS
S504934,PO100415,26-03-2025,330,UPS
S504935,PO101909,21-02-2025,370,Local
S504936,PO100915,04-04-2025,353,FedEx
S504937,PO100080,22-10-2025,336,Rail
S504938,PO102083,20-12-2025,379,FedEx
S504939,PO101090,20-12-2025,394,DHL
S504940,PO102688,27-04-2025,289,Rail
S504941,PO102929,13-04-2025,140,DHL
S504942,PO101690,07-02-2025,300,DHL
S504943,PO100756,25-05-2025,13,DHL
S504944,PO102670,16-06-2025,152,Sea
S504945,PO100467,27-10-2025,313,Rail
S504946,PO101165,23-09-2025,352,Rail
